stim_mu_1,stim_mu_2,var_state,mu_true_1,mu_true_2,var_true,w_r,w_V,alpha,bias,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,success,rmse,seed
0.459269824,0.653404131,0.341827301,0.463656646,0.330970041,0.645881611,0.130717723,0.787348443,0,0.467466529,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,0.518885996,TRUE,0.013099974,0
-0.266802117,0.421877798,4545.717779,-0.663832844,-1.522102854,0.092339005,0.571276482,0.345220258,1.37E-16,-0.052374833,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,0.518885992,TRUE,0.013099974,1
3.575455831,-1.293969245,1.37056236,2.008303234,3.132872103,0.33843211,0.5691492,2.818926198,0.005120165,0.48223733,0.546821894,0.545167845,0.543546233,0.541956998,0.540400085,0.538875442,0.537383023,0.535922789,0.534494702,0.53309873,0.531734843,0.530403018,0.529103234,0.527835471,0.526599716,0.525395957,0.524224184,0.52308439,0.521976571,0.520900724,0.519856847,0.518844942,0.517865011,0.516917055,0.516001078,0.515117085,0.514265079,0.513445066,0.512657049,0.511901033,0.51117702,0.510485014,0.509825015,0.509197024,0.508601041,0.508037061,0.50750508,0.507005091,0.506537086,0.506101051,0.505696974,0.505324837,0.504984619,0.504676298,0.504399846,0.504155233,0.503942426,0.503761386,0.503612072,0.503494437,TRUE,1.71E-06,2
1.603466144,2.058852178,0.491072287,0.504698742,0.885065109,0.896293166,0.580512437,0.208120762,0,0.518320396,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,0.518885994,TRUE,0.013099974,3
0.983008023,0.556136973,0.801753637,0.71484616,0.697745834,0.216089533,0.832991708,0.014501424,9.42E-07,0.142894476,0.51887031,0.518870873,0.518871437,0.518872,0.518872564,0.518873127,0.51887369,0.518874254,0.518874817,0.518875381,0.518875944,0.518876508,0.518877071,0.518877635,0.518878198,0.518878762,0.518879325,0.518879888,0.518880452,0.518881015,0.518881579,0.518882142,0.518882706,0.518883269,0.518883833,0.518884396,0.518884959,0.518885523,0.518886086,0.51888665,0.518887213,0.518887777,0.51888834,0.518888904,0.518889467,0.51889003,0.518890594,0.518891157,0.518891721,0.518892284,0.518892848,0.518893411,0.518893975,0.518894538,0.518895101,0.518895665,0.518896228,0.518896792,0.518897355,0.518897919,TRUE,0.013107893,4
0.453652248,1.64493027,0.947195734,0.926887238,0.520775661,0.611743932,0.639619261,0.582500527,5.52E-12,0.38134565,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,0.518885995,TRUE,0.013099974,5
1.406068104,5.672047344,3.761290651,-7.587337438,6.039116842,0.600926102,0.572909212,2.610786595,0.005010239,0.380643129,0.546814831,0.545162694,0.543542526,0.541954329,0.540398105,0.538873859,0.537381599,0.535921331,0.534493064,0.533096807,0.531732568,0.530400359,0.529100189,0.527832067,0.526596003,0.525392006,0.524220083,0.523080242,0.521972489,0.520896829,0.519853264,0.518841796,0.517862424,0.516915147,0.515999959,0.515116852,0.514265818,0.513446843,0.512659912,0.511905006,0.511182104,0.510491181,0.509832207,0.509205151,0.508609977,0.508046643,0.507515107,0.507015321,0.506547231,0.506110782,0.505705912,0.505332556,0.504990643,0.504680098,0.504400842,0.50415279,0.503935853,0.503749937,0.503594941,0.503470763,TRUE,7.76E-06,6
0.097606271,1.010817496,0.600088484,0.723375392,0.977100474,0.538496417,0.254877771,0.06294272,3.11E-07,0.410951262,0.518884554,0.518884611,0.518884669,0.518884727,0.518884785,0.518884843,0.5188849,0.518884958,0.518885016,0.518885074,0.518885131,0.518885189,0.518885247,0.518885305,0.518885362,0.51888542,0.518885478,0.518885536,0.518885593,0.518885651,0.518885709,0.518885767,0.518885824,0.518885882,0.51888594,0.518885998,0.518886055,0.518886113,0.518886171,0.518886229,0.518886286,0.518886344,0.518886402,0.51888646,0.518886517,0.518886575,0.518886633,0.518886691,0.518886748,0.518886806,0.518886864,0.518886922,0.518886979,0.518887037,0.518887095,0.518887153,0.51888721,0.518887268,0.518887326,0.518887384,TRUE,0.013100786,7
1.038689779,1.011296394,0.881458215,0.565236844,0.270878528,0.011396992,0.39200923,0.486785869,0,0.399881402,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,0.518887136,TRUE,0.013099974,8
0.015296355,0.675150441,0.57572297,0.133847249,0.14274053,0.218558753,0.354261603,0.248596475,0,0.280483989,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,0.518885887,TRUE,0.013099974,9
4.515566422,-3.453862753,3.724436048,4.206341833,-4.879441096,0.161297693,1.038356448,3.65050869,0.004049965,0.252507049,0.546765027,0.545126166,0.543517797,0.541939996,0.54039284,0.538876405,0.537390769,0.535936008,0.534512198,0.533119415,0.531757733,0.530427228,0.529127972,0.527860038,0.526623497,0.525418419,0.524244874,0.523102928,0.521992647,0.520914095,0.519867335,0.518852427,0.517869429,0.516918396,0.515999385,0.515112444,0.514257625,0.513434974,0.512644533,0.511886346,0.51116045,0.51046688,0.50980567,0.509176848,0.50858044,0.508016471,0.507484958,0.50698592,0.506519367,0.50608531,0.505683754,0.5053147,0.504978148,0.504674091,0.50440252,0.504163421,0.503956776,0.503782566,0.503640763,0.503531339,TRUE,1.82E-05,10
