stim_mu_1,stim_mu_2,var_state,mu_true_1,mu_true_2,var_true,w_r,w_V,alpha,bias,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,success,rmse,seed
0.21453049,-0.189686184,0.073579257,15.1319432,11.14177042,0.228823512,1,1,0.016776655,-0.429329037,0.662626081,0.664084483,0.665538656,0.66698233,0.668409742,0.669815622,0.671195164,0.67254401,0.673858225,0.675134278,0.676369018,0.677559657,0.678703748,0.679799162,0.680844076,0.681836948,0.682776502,0.683661709,0.684491772,0.685266109,0.685984336,0.686646255,0.687251838,0.687801214,0.688294656,0.688732567,0.689115473,0.689444007,0.689718901,0.689940977,0.690111137,0.690230351,0.690299654,0.690320137,0.690292937,0.690219232,0.690100237,0.689937194,0.68973137,0.68948405,0.689196533,0.688870128,0.68850615,0.688105916,0.68767074,0.687201934,0.686700802,0.686168639,0.685606726,0.685016333,TRUE,0.00017583,10
0.011774388,0.063780006,0.00375125,6.052722033,-0.208609513,0.590240571,1,1,0.016794292,-0.429687993,0.662680958,0.664129017,0.665574237,0.667010226,0.668431113,0.66983152,0.671206543,0.672551728,0.673863054,0.675136905,0.676370055,0.677559641,0.678703149,0.679798389,0.680843478,0.681836821,0.682777091,0.683663214,0.684494352,0.685269882,0.685989387,0.686652636,0.687259573,0.687810298,0.688305063,0.68874425,0.689128365,0.689458024,0.689733947,0.689956942,0.690127898,0.690247778,0.69031761,0.690338476,0.690311509,0.690237883,0.69011881,0.689955531,0.68974931,0.689501433,0.689213199,0.688885919,0.688520908,0.688119487,0.687682972,0.687212678,0.686709912,0.686175973,0.685612148,0.685019708,TRUE,0.000177194,11
0.548267634,0.145581848,0.290851582,3.377219732,17.92184327,0.92558161,1,1,0.01675013,-0.428925564,0.662590695,0.66405987,0.665523209,0.666974586,0.668408376,0.669819434,0.671203078,0.672555062,0.673871559,0.675149135,0.676384735,0.677575655,0.678719528,0.679814301,0.680858219,0.681849803,0.682787836,0.683671341,0.684499571,0.685271987,0.685988246,0.686648187,0.687251813,0.687799284,0.688290897,0.68872708,0.689108378,0.689435442,0.689709021,0.689929948,0.690099136,0.690217565,0.690286278,0.690306369,0.690278982,0.690205297,0.690086529,0.689923924,0.689718746,0.689472279,0.68918582,0.688860676,0.688498158,0.688099577,0.687666246,0.687199469,0.686700546,0.686170766,0.685611404,0.685023723,TRUE,0.000175835,12
0.110655973,1.528918852,1.081362225,11.07568943,-32.26966509,0.443113915,1,1,0.000580674,0.385381816,0.672008534,0.672463,0.672917492,0.673372009,0.673826551,0.674281117,0.674735707,0.67519032,0.675644956,0.676099613,0.676554292,0.677008991,0.67746371,0.677918448,0.678373205,0.678827981,0.679282774,0.679737584,0.68019241,0.680647252,0.68110211,0.681556981,0.682011867,0.682466766,0.682921678,0.683376602,0.683831538,0.684286484,0.684741441,0.685196408,0.685651384,0.686106368,0.686561361,0.68701636,0.687471367,0.68792638,0.688381398,0.688836422,0.68929145,0.689746481,0.690201516,0.690656554,0.691111593,0.691566635,0.692021677,0.692476719,0.692931761,0.693386802,0.693841842,0.69429688,TRUE,0.004654938,13
-0.018993219,0.668962286,0.533525578,-16.16957668,-23.07345373,0.966752365,1,1,0.00078788,0.058344392,0.671825806,0.672293778,0.672761326,0.673228451,0.673695153,0.674161431,0.674627286,0.675092717,0.675557724,0.676022308,0.676486468,0.676950204,0.677413517,0.677876405,0.678338869,0.67880091,0.679262526,0.679723718,0.680184486,0.68064483,0.681104749,0.681564245,0.682023316,0.682481962,0.682940185,0.683397982,0.683855356,0.684312305,0.684768829,0.685224929,0.685680604,0.686135855,0.686590681,0.687045083,0.68749906,0.687952612,0.688405739,0.688858442,0.68931072,0.689762574,0.690214003,0.690665007,0.691115586,0.69156574,0.69201547,0.692464775,0.692913655,0.693362111,0.693810141,0.694257747,TRUE,0.004614647,14
0.859908886,-0.735396851,1.52E-08,-0.010636451,0.161187355,0.530000225,1,1,0,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,0.678881711,FALSE,0.009115707,15
0.291579185,0.185821746,0.108079851,2.576159901,4.875285457,0.238613568,1,1,0.016751495,-0.428896134,0.662584548,0.664054554,0.665518667,0.66697076,0.668405212,0.669816881,0.671201087,0.672553586,0.673870553,0.675148558,0.676384546,0.677575817,0.678720006,0.679815062,0.680859231,0.681851037,0.682789265,0.68367294,0.684501317,0.685273858,0.685990222,0.68665025,0.687253946,0.687801471,0.688293125,0.688729336,0.689110651,0.689437723,0.6897113,0.689932218,0.690101389,0.690219797,0.690288483,0.690308544,0.690281122,0.690207401,0.690088596,0.689925952,0.689720735,0.689474229,0.689187733,0.688862552,0.688499998,0.688101384,0.687668022,0.687201217,0.68670227,0.686172468,0.685613088,0.685025394,TRUE,0.000175793,16
1.669363758,-0.626046062,2.87497862,19.23530468,-19.10373273,0.644312357,1,1,0.016749653,-0.428873281,0.662582634,0.664053221,0.665517824,0.666970325,0.668405111,0.669817047,0.67120146,0.672554114,0.673871189,0.675149261,0.676385281,0.677576553,0.678720717,0.679815727,0.680859832,0.681851561,0.6827897,0.683673278,0.684501553,0.68527399,0.68599025,0.686650174,0.687253771,0.687801202,0.688292767,0.688728898,0.689110142,0.689437152,0.689710677,0.689931554,0.690100697,0.690219087,0.690287768,0.690307837,0.690280436,0.690206748,0.690087989,0.689925404,0.689720257,0.689473835,0.689187435,0.688862361,0.688499927,0.688101444,0.687668224,0.687201572,0.686702787,0.686173158,0.685613961,0.685026457,TRUE,0.000175824,17
-0.204863947,1.417307561,0.722171708,8.103091668,-34.92957112,0.844535787,1,1,0.000586167,0.512479772,0.672071501,0.672521204,0.672971078,0.673421122,0.673871336,0.674321719,0.674772271,0.67522299,0.675673876,0.676124928,0.676576146,0.677027528,0.677479075,0.677930786,0.678382659,0.678834695,0.679286892,0.67973925,0.680191768,0.680644446,0.681097282,0.681550277,0.682003429,0.682456738,0.682910203,0.683363823,0.683817598,0.684271527,0.68472561,0.685179845,0.685634232,0.686088771,0.68654346,0.686998299,0.687453288,0.687908425,0.68836371,0.688819142,0.689274721,0.689730445,0.690186315,0.69064233,0.691098488,0.691554789,0.692011233,0.692467819,0.692924546,0.693381413,0.69383842,0.694295566,TRUE,0.004668303,18
-16.20637077,13.58544745,29.59899555,120.002426,-155.7100649,0.04950849,1,1,0.001344846,1.039719312,0.672166106,0.672618021,0.673069684,0.6735211,0.673972271,0.674423201,0.674873892,0.675324348,0.675774572,0.676224567,0.676674336,0.677123883,0.677573212,0.678022324,0.678471225,0.678919916,0.679368403,0.679816687,0.680264773,0.680712665,0.681160365,0.681607878,0.682055206,0.682502354,0.682949326,0.683396125,0.683842755,0.68428922,0.684735523,0.685181669,0.685627661,0.686073503,0.6865192,0.686964755,0.687410172,0.687855456,0.688300611,0.68874564,0.689190548,0.689635339,0.690080017,0.690524587,0.690969053,0.691413419,0.69185769,0.69230187,0.692745963,0.693189975,0.693633908,0.694077769,TRUE,0.004639472,19
0.305530875,1.543284161,2.232383851,47.30875407,12.83774366,0.187505565,1,1,0.016761217,-0.429020857,0.662593109,0.664059894,0.665521295,0.666971139,0.66840376,0.669813975,0.671197062,0.672548743,0.673865156,0.67514284,0.67637871,0.677570037,0.678714431,0.679809817,0.680854419,0.681846741,0.682785548,0.68366985,0.684498884,0.685272101,0.685989147,0.686649849,0.687254204,0.687802361,0.688294614,0.688731385,0.689113212,0.689440744,0.689714724,0.689935985,0.690105437,0.690224058,0.69029289,0.690313028,0.690285613,0.690211827,0.690092886,0.689930036,0.689724541,0.689477689,0.689190778,0.688865114,0.688502012,0.688102786,0.687668748,0.687201208,0.686701466,0.686170813,0.685610528,0.685021875,TRUE,0.000175675,20
