stim_mu_1,stim_mu_2,var_state,mu_true_1,mu_true_2,var_true,w_r,w_V,alpha,bias,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,success,rmse,seed
0.087798466,0.558752118,0.177522835,0.163739948,0.492620971,0.082994726,0,0.618362607,0,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,0.683162567,TRUE,0.008048041,19
0.585333936,0.895450894,0.89406729,0.814861306,0.034399335,0.691757729,0,0.372695431,2.51E-13,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,0.683162492,TRUE,0.008048041,20
-1.468703871,-0.348435201,2.123666772,0.361622556,1.353287966,0.050772029,0,0.177006527,0.123721835,0.68931148,0.663342503,0.663737364,0.66473755,0.666116308,0.667710196,0.66940306,0.6711139,0.6727877,0.674388506,0.675894221,0.677292707,0.678578879,0.679752539,0.680816787,0.681776849,0.682639236,0.683411132,0.684099972,0.684713143,0.685257788,0.685740682,0.686168158,0.686546068,0.686879772,0.687174149,0.687433609,0.687662123,0.687863251,0.688040176,0.688195735,0.688332449,0.688452557,0.688558041,0.688650657,0.688731953,0.688803299,0.6888659,0.688920819,0.688968992,0.689011242,0.689048293,0.689080782,0.689109269,0.689134244,0.689156139,0.689175333,0.689192158,0.689206905,0.689219832,0.689231162,TRUE,0.001474693,21
-0.47270918,-1.683020701,0.55078666,1.246313369,0.218938732,0.338863916,0,0.035480819,2.42E-22,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,0.683162787,TRUE,0.008048041,22
0.514602445,0.944819966,0.769886061,0.277513559,0.212107969,0.686222085,0,0.146770058,0,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,TRUE,0.008048041,23
0.926041258,0.671856563,1.034978748,0.205580492,0.350200545,0.739839992,0,0.965908214,8.07E-07,0.683161779,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,0.68316242,TRUE,0.008048041,24
0.857567842,0.57394505,0.305278567,0.185999573,0.411163867,0.117375721,0,0.673424989,2.27E-11,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,TRUE,0.008048041,25
0.447893631,0.522032232,0.996897732,1.073862461,1.305695169,0.187921042,0,0.939185644,0,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,0.683161979,TRUE,0.008048041,26
1.072731282,1.004103911,1.463819392,1.409046475,1.187340779,0.979456632,0,1.613551471,0,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,0.6831625,TRUE,0.008048041,27
0.718844672,0.543876258,0.362679729,0.382751991,0.769675911,0.510994513,0,0.087541078,1.80E-20,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,0.683162496,TRUE,0.008048041,28
