stim_mu_1,stim_mu_2,var_state,mu_true_1,mu_true_2,var_true,w_r,w_V,alpha,bias,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,success,rmse,seed
5.912410547,9.325098405,13.28233047,-7.556061783,4.695020857,1.039551159,2.136710819,6.727686388,0.006389726,0.686407952,0.692701795,0.689379315,0.686213215,0.683203855,0.680351608,0.677656859,0.675120002,0.672741435,0.67052156,0.66846078,0.666559495,0.664818101,0.663236987,0.661816533,0.660557105,0.659459056,0.658522721,0.657748417,0.657136438,0.656687056,0.656400514,0.656277029,0.656316789,0.656519946,0.656886622,0.657416901,0.658110829,0.658968414,0.659989622,0.661174378,0.662522562,0.66403401,0.665708511,0.667545806,0.669545589,0.671707505,0.674031148,0.67651606,0.679161733,0.681967607,0.684933069,0.688057452,0.691340039,0.694780055,0.698376677,0.702129024,0.706036164,0.710097111,0.714310827,0.71867622,TRUE,4.50E-05,22
0.066641953,6.898163109,5.151086783,-2.16654498,-0.347361126,0.680285699,2.241832215,7.340925518,0.006243021,0.725527965,0.692676163,0.689357468,0.686195079,0.683189326,0.680340558,0.67764913,0.675115413,0.672739781,0.670522615,0.668464298,0.666565214,0.664825742,0.66324626,0.661827136,0.660568729,0.659471389,0.658535448,0.657761225,0.657149018,0.656699107,0.656411747,0.656287169,0.656325578,0.656527151,0.656892031,0.657420334,0.658112137,0.658967486,0.659986385,0.661168804,0.66251467,0.66402387,0.665696247,0.667531602,0.66952969,0.671690222,0.674012859,0.676497217,0.679142863,0.681949316,0.684916044,0.688042466,0.691327951,0.694771817,0.698373331,0.70213171,0.706046119,0.710115673,0.714339435,0.718716419,TRUE,4.18E-05,23
7.608361732,13.73127653,18.47089496,45.76675927,-32.31363197,0.724811954,0.987944517,2.764386277,0.009473502,0.973078191,0.692879309,0.689473269,0.686241877,0.683183213,0.680295513,0.67757717,0.675026728,0.672642879,0.670424462,0.66837045,0.666479956,0.664752217,0.663186593,0.661782563,0.660539711,0.659457726,0.658536389,0.65777557,0.657175216,0.656735344,0.656456035,0.65633742,0.656379676,0.656583016,0.656947679,0.65747392,0.658162005,0.659012198,0.660024757,0.661199919,0.662537898,0.664038875,0.665702986,0.667530321,0.669520912,0.671674729,0.673991671,0.676471563,0.679114146,0.681919076,0.684885916,0.688014135,0.6913031,0.694752075,0.698360218,0.70212658,0.706050097,0.710129597,0.714363792,0.71875128,TRUE,2.74E-05,24
2.713756073,3.274916497,2.025541489,2.719734956,-0.906189084,0.093985538,2.052043875,5.257110062,0.0066076,0.526837459,0.692668917,0.689359123,0.686203339,0.683202153,0.680356161,0.677665962,0.675132153,0.672755329,0.670536078,0.66847498,0.666572603,0.664829499,0.663246204,0.661823234,0.660561083,0.659460217,0.658521076,0.65774407,0.657129576,0.656677936,0.656389453,0.656264394,0.656302982,0.656505397,0.656871774,0.657402202,0.65809672,0.658955317,0.659977932,0.661164448,0.662514697,0.664028452,0.665705434,0.667545305,0.669547666,0.671712065,0.674037985,0.676524855,0.679172039,0.681978844,0.684944515,0.688068238,0.691349136,0.694786276,0.698378662,0.702125239,0.706024895,0.710076456,0.714278693,0.71863032,TRUE,5.81E-05,25
2.018459275,3.177310757,1.0031861,7.261049446,-6.02059042,0.167671233,0.754077507,1.730118051,0.01094259,0.871346796,0.692876848,0.689469504,0.686239096,0.683183111,0.680299256,0.67758545,0.675039826,0.67266072,0.670446672,0.668396413,0.666508865,0.664783128,0.663218474,0.661814337,0.660570302,0.659486095,0.658561574,0.65779671,0.657191584,0.656746365,0.656461304,0.656336715,0.656372964,0.656570455,0.656929616,0.657450882,0.658134688,0.658981447,0.659991544,0.66116532,0.662503057,0.664004971,0.665671199,0.667501786,0.669496677,0.671655709,0.673978597,0.676464935,0.679114179,0.681925649,0.684898521,0.688031821,0.691324424,0.694775048,0.698382257,0.702144457,0.706059896,0.710126663,0.714342694,0.71870577,TRUE,3.73E-05,26
1.652251524,2.34991609,0.772201712,-0.0553761,-0.754991779,0.886155267,1.384203891,4.202496265,0.00788761,0.85623321,0.692731451,0.689395228,0.686218991,0.683202526,0.680345684,0.677648376,0.675110573,0.672732296,0.670513616,0.668454646,0.666555539,0.664816481,0.663237687,0.661819399,0.660561875,0.659465389,0.658530225,0.657756671,0.657145015,0.656695539,0.656408516,0.656284205,0.656322845,0.656524651,0.656889811,0.65741848,0.658110777,0.658966781,0.659986525,0.661169997,0.662517131,0.664027808,0.665701852,0.667539025,0.669539028,0.671701493,0.674025989,0.676512012,0.679158986,0.681966265,0.684933126,0.68805877,0.691342325,0.694782837,0.698379279,0.702130542,0.706035441,0.710092714,0.714301019,0.718658939,FALSE,4.42E-05,27
2.173271223,1.868951389,0.899825263,4.63352156,-3.039167612,0.531363618,1.631937837,3.04103586,0.007532331,0.460721351,0.692607956,0.689322699,0.686187383,0.683202895,0.680370133,0.677689999,0.675163392,0.672791209,0.670574334,0.668513641,0.666609982,0.664864189,0.663277067,0.66184939,0.660581896,0.659475288,0.658530222,0.657747311,0.657127118,0.656670153,0.656376869,0.65624766,0.656282859,0.656482732,0.65684748,0.657377232,0.658072047,0.658931909,0.659956726,0.661146329,0.66250047,0.664018821,0.665700973,0.667546436,0.669554635,0.671724914,0.674056534,0.676548671,0.679200418,0.682010788,0.684978707,0.688103022,0.691382497,0.694815819,0.698401591,0.702138343,0.706024524,0.710058513,0.71423861,0.718563047,TRUE,8.43E-05,28
0.828548123,1.82006405,0.47836641,-0.755798391,2.582684834,1.379300729,2.236723891,3.900860517,0.006480986,0.236167025,0.692636906,0.689340337,0.686195061,0.683201991,0.680362023,0.677676039,0.675144902,0.672769452,0.670550505,0.668488851,0.66658525,0.66484043,0.663255084,0.661829871,0.660565409,0.659462275,0.658521004,0.657742084,0.65712596,0.656673023,0.656383617,0.656258033,0.656296508,0.656499224,0.656866307,0.657397825,0.658093788,0.658954145,0.659978784,0.661167534,0.662520161,0.664036366,0.665715789,0.667558008,0.669562534,0.671728816,0.674056238,0.676544122,0.679191724,0.681998238,0.684962794,0.688084461,0.691362243,0.694795084,0.698381868,0.702121417,0.706012495,0.710053807,0.714244001,0.71858167,FALSE,7.10E-05,29
7.462772126,4.373990368,8.538228721,-0.316457389,1.360096845,0.610960827,2.675099494,9.000060149,0.005720699,0.625690202,0.692705114,0.689380768,0.686213004,0.683202215,0.680348795,0.677653142,0.675115654,0.672736727,0.670516752,0.668456116,0.666555198,0.664814367,0.663233983,0.661814391,0.660555924,0.659458898,0.658523609,0.657750338,0.657139342,0.656690857,0.656405094,0.65628224,0.656322453,0.656525865,0.65689258,0.657422666,0.658116166,0.658973084,0.659993394,0.661177033,0.662523903,0.664033868,0.665706755,0.667542353,0.669540411,0.671700637,0.674022701,0.676506229,0.679150808,0.681955981,0.684921251,0.688046076,0.691329872,0.694772013,0.698371827,0.702128602,0.706041582,0.710109966,0.714332911,0.718709532,TRUE,3.82E-05,30
4.56986071,7.452648339,8.068515632,-4.064750786,1.643130544,0.175343803,1.990388154,6.362314392,0.006609115,0.750953028,0.692694883,0.689372667,0.686207182,0.683198707,0.680347537,0.67765399,0.675118397,0.672741105,0.670522469,0.668462852,0.666562623,0.664822149,0.6632418,0.661821938,0.660562923,0.659465099,0.658528804,0.657754355,0.657142056,0.656692188,0.65640501,0.656280755,0.656319629,0.656521807,0.656887432,0.657416614,0.658109425,0.658965897,0.659986025,0.66116976,0.662517008,0.664027631,0.665701444,0.667538213,0.669537655,0.671699437,0.674023171,0.67650842,0.679154691,0.681961438,0.684928058,0.688053896,0.691338237,0.694780312,0.698379297,0.702134308,0.706044407,0.7101086,0.714325834,0.718695003,TRUE,4.37E-05,31
8.561675223,-0.456238624,6.576263019,-2.056985064,-13.52657009,0.798341923,1.117954795,2.776980042,0.008901033,0.784029623,0.692649351,0.689335348,0.686179113,0.683180388,0.680339011,0.677654906,0.675128081,0.672758621,0.670546679,0.668492472,0.666596277,0.664858417,0.663279261,0.661859213,0.660598705,0.659498194,0.658558148,0.657779042,0.657161355,0.656705555,0.656412097,0.656281416,0.656313917,0.656509972,0.656869912,0.65739402,0.658082527,0.658935606,0.659953363,0.661135838,0.662482995,0.66399472,0.665670817,0.667511003,0.669514906,0.67168206,0.674011904,0.676503779,0.679156927,0.681970488,0.684943499,0.688074893,0.691363501,0.694808047,0.698407153,0.702159337,0.706063014,0.710116497,0.714317999,0.718665634,TRUE,6.46E-05,32
0.330965262,1.500061254,0.577715008,-9.743524983,11.06063192,1.078766764,4.444860356,12.39835026,0.004813168,-2.634460708,0.694297593,0.69052308,0.686955845,0.683594095,0.680436007,0.677479739,0.674723423,0.672165167,0.669803061,0.66763517,0.665659542,0.663874202,0.662277158,0.6608664,0.659639899,0.65859561,0.657731473,0.657045412,0.656535336,0.656199142,0.656034712,0.656039918,0.656212618,0.656550663,0.657051891,0.657714133,0.65853521,0.659512936,0.660645119,0.661929561,0.663364056,0.664946398,0.666674372,0.668545763,0.670558354,0.672709924,0.674998253,0.677421118,0.679976298,0.682661574,0.685474727,0.68841354,0.691475801,0.694659298,0.697961827,0.701381186,0.704915179,0.708561618,0.712318318,0.716183102,TRUE,0.000878528,33
0.749443708,3.119218611,1.131367311,-2.285438816,1.551106656,0.895465739,1.746715519,4.021516828,0.007175079,0.523724331,0.69268189,0.689372775,0.68621697,0.683215132,0.680367928,0.67767603,0.675140113,0.67276085,0.67053891,0.66847495,0.666569619,0.664823545,0.663237339,0.661811589,0.660546854,0.659443665,0.658502519,0.657723876,0.657108157,0.65665574,0.656366959,0.656242098,0.656281392,0.656485022,0.656853115,0.657385739,0.658082902,0.658944553,0.659970576,0.661160791,0.662514952,0.664032745,0.665713788,0.667557631,0.669563752,0.671731558,0.674060386,0.676549502,0.679198098,0.682005296,0.684970146,0.688091626,0.691368644,0.694800036,0.69838457,0.702120943,0.706007785,0.710043658,0.71422706,0.718556421,TRUE,7.34E-05,34
